"LOC","STA","STATION","C","BAND","SPN","NUMB","SPEC","AGE","HA","WRP","SEX","HS","SK","CP","BP","F","BM","FM","FW","JP","WNG","WEIGHT","STATUS","DATE","TIME","NET","ANET","DISP","PPC","SSC","PPF","SSF","TT","RR","HD","UPP","UNP","BPL","NF","FP","N","B","A","BRSTAT","IP","SP","year"
"ARCA",11106,"HOME","N","175095940",151000,"13600","CBCH","2","S",,"U",,"1","0","0","1","2","A","1","2",56,8.9,"300",1992-07-03,"103","03","03",,,,,,,,,,,,,"-","-","+","-","B","07","A",1992
"ARCA",11106,"HOME","N","175095941",151000,"13600","CBCH","2","S",,"U",,"1","0","0","2","0","N","1","3",59,9.4,"300",1992-07-03,"103","03","03",,,,,,,,,,,,,"-","-","+","-","B","07","A",1992
"ARCA",11106,"HOME","R","175095941",151000,"13600","CBCH","2","S",,"U",,"2","0","0","1","2","N","0","2",60,9.7,"300",1992-07-24,"094","07","07",,,,,,,,,,,,,"-","-","+","-","B","09","A",1992
"ARCA",11106,"HOME","R","175095985",151000,"13600","CBCH","2","S",,"U",,"2","0","0","2","3","N","0","2",57,9.7,"300",1992-07-24,"094","07","07",,,,,,,,,,,,,"-","-","+","-","B","09","A",1992
"ARCA",11106,"HOME","N","185031020",151000,"13600","CBCH","2","S",,"U",,"3","0","0","0","4","S","2","0",57,9.3,"300",1992-08-08,"103","06","06",,,,,,,,,,,,,"-","-","+","-","B","10","B",1992
"ARCA",11106,"HOME","R","185031511",151000,"13600","CBCH","6","R",,"M","C",,"2","0","1","0","N","2","0",62,10.2,"300",1993-06-09,"073","08","08",,,,,,,,,,,,,"-","-","-","-","B","04","B",1993
"ARCA",11106,"HOME","R","191040079",151000,"13600","CBCH","6","R",,"F","B",,"0","1","0","0","A","3","0",60,10.5,"300",1993-06-05,"072","07","07",,,,,,,,,,,,,"-","-","-","-","B","04","A",1993
"ARCA",11106,"HOME","R","191040095",151000,"13600","CBCH","5","R",,"U",,,"1","0","0","0","N","3","0",59,9.3,"300",1992-05-28,"103","08","08",,,,,,,,,,,,,"-","-","+","A","B","03","B",1992
"ARCA",11106,"HOME","N","191040111",151000,"13600","CBCH","2","S",,"U",,"2","0","0","0","2","N","1","3",59,9.5,"300",1992-07-24,"094","05","05",,,,,,,,,,,,,"-","-","+","-","B","09","A",1992
"ARCA",11106,"HOME","N","191040112",151000,"13600","CBCH","2","S",,"U",,"2","0","0","2","2","N","1","2",59,9.9,"300",1992-07-24,"094","07","07",,,,,,,,,,,,,"-","-","+","-","B","09","A",1992
"ARCA",11106,"HOME","N","191040113",151000,"13600","CBCH","2","S",,"U",,"1","0","0","3","2","S","1","3",57,9,"300",1992-07-24,"094","07","07",,,,,,,,,,,,,"-","-","+","-","B","09","A",1992
"ARCA",11106,"HOME","N","191040114",151000,"13600","CBCH","2","S",,"U",,"2","0","0","2","3","N","1","2",55,9.2,"300",1992-07-24,"094","07","07",,,,,,,,,,,,,"-","-","+","-","B","09","A",1992
"ARCA",11106,"HOME","N","191040115",151000,"13600","CBCH","2","S",,"U",,"2","0","0","2","3","N","1","2",57,9,"300",1992-07-24,"094","07","07",,,,,,,,,,,,,"-","-","+","-","B","09","A",1992
"ARCA",11106,"HOME","N","191040124",151000,"13600","CBCH","2","S",,"U",,"2","0","0","1","4","N","0","1",61,9.7,"300",1992-07-28,"090","04","04",,,,,,,,,,,,,"-","-","+","-","B","09","B",1992
"ARCA",11106,"HOME","R","191040228",151000,"13600","CBCH","5","R",,"M","C",,"2","0","0","0","N","3","0",69,9.6,"300",1992-05-08,"071","01","01",,,,,,,,,,,,,"-","-","B","-","B","01","B",1992
"ARCA",11106,"HOME","R","191040255",151000,"13600","CBCH","5","R",,"F","B",,"0","1","0","0","N","4","0",53,10.1,"300",1992-05-08,"071","01","01",,,,,,,,,,,,,"-","-","B","-","B","01","B",1992
"ARCA",11106,"HOME","R","191040255",151000,"13600","CBCH","5","R",,"F","B",,"0","4","1","0","A","3","0",58,10.1,"300",1992-05-28,"084","01","01",,,,,,,,,,,,,"-","-","+","A","B","03","B",1992
"ARCA",11106,"HOME","R","191040387",151000,"13600","CBCH","1","A",,"U",,"6","0","0","0","0","N","3","0",57,8.6,"300",1992-05-23,"064","06","06",,,,,,,,,,,,,"-","-","+","-","B","03","A",1992
"ARCA",11106,"HOME","N","191040786",151000,"13600","CBCH","4","M",,"U",,,"0","0","2","3","S","0","2",50,8.7,"300",1992-06-22,"082","06","06",,,,,,,,,,,,,"-","-","+","-","B","06","A",1992
"ARCA",11106,"HOME","N","191040788",151000,"13600","CBCH","2","SP",,"U",,"1","0","0","2","0","N","0","0",57,8.5,"300",1992-06-22,"090","03","03",,,,,,,,,,,,,"-","-","+","-","B","06","A",1992
"ARCA",11106,"HOME","N","191040799",151000,"13600","CBCH","2","SP",,"U",,"2","0","0","1","0","N","1","0",61,8.9,"300",1992-06-26,"091","06","06",,,,,,,,,,,,,"-","-","+","-","B","06","B",1992
"ARCA",11106,"HOME","R","194038467",151000,"13600","CBCH","1","AS",,"F","B","6","0","1","0","0","N","3","0",56,8.5,"300",1993-06-18,"085","04","04",,,,,,,,,,,,,"-","-","-","-","B","05","B",1993
"ARCA",11106,"HOME","N","194040180",151000,"13600","CBCH","5","P",,"U",,,"0","0","1","0","N","2","0",57,9.1,"300",1993-06-09,"081","08","08",,,,,,,,,,,,,"-","-","-","-","B","04","B",1993
"ARCA",11106,"HOME","R","194040368",151000,"13600","CBCH","2","S",,"U",,"2","0","0","0","0","N","0","0",59,9.1,"300",1993-07-26,"093","07","07",,,,,,,,,,,,,"-","-","-","A","B","09","B",1993
"ARCA",11106,"HOME","R","194040368",151000,"13600","CBCH","2","S",,"U",,"3","0","0","0","2","N","1","0",59,9.1,"300",1993-08-07,"085","07","07",,,,,,,,,,,,,"-","-","-","-","B","10","B",1993
"ARCA",11106,"HOME","N","194040604",151000,"13600","CBCH","2","S",,"U",,"1","0","0","0","0","N","0","0",59,8.3,"300",1993-07-14,"080","02","02",,,,,,,,,,,,,"-","-","-","-","B","08","A",1993
"ARCA",11106,"HOME","N","194040613",151000,"13600","CBCH","2","S",,"U",,"1","0","0","2","0","N","1","0",60,9.8,"300",1993-07-14,"102","02","02",,,,,,,,,,,,,"-","-","-","-","B","08","A",1993
"ARCA",11106,"HOME","N","194040634",151000,"13600","CBCH","2","S",,"U",,"2","0","0","2","0","N","1","0",57,9.4,"300",1993-07-17,"104","03","03",,,,,,,,,,,,,"-","-","-","-","B","08","B",1993
"ARCA",11106,"HOME","R","194040634",151000,"13600","CBCH","2","S",,"U",,"2","0","0","1","2","N","1","0",58,9.6,"300",1993-07-31,"082","07","07",,,,,,,,,,,,,"-","-","-","-","B","10","A",1993
"ARCA",11106,"HOME","N","194040638",151000,"13600","CBCH","2","SP",,"U",,"2","0","0","2","0","N","1","0",56,8.5,"300",1993-07-23,"090","07","07",,,,,,,,,,,,,"-","-","-","-","B","09","A",1993
"ARCA",11106,"HOME","N","194040640",151000,"13600","CBCH","2","PS",,"U",,"2","0","0","0","0","N","1","0",61,9.1,"300",1993-07-23,"094","07","07",,,,,,,,,,,,,"-","-","-","-","B","09","A",1993
"ARCA",11106,"HOME","N","194040663",151000,"13600","CBCH","2","S",,"U",,"2","0","0","2","2","N","0","0",55,8.6,"300",1993-07-26,"090","07","07",,,,,,,,,,,,,"-","-","-","A","B","09","B",1993
"ARCA",11106,"HOME","R","194040663",151000,"13600","CBCH","2","S",,"U",,"3","0","0","0","2","N","1","0",55,8.6,"300",1993-08-07,"085","07","07",,,,,,,,,,,,,"-","-","-","-","B","10","B",1993
"ARCA",11106,"HOME","N","194040675",151000,"13600","CBCH","2","S",,"U",,"2","0","0","0","0","N","0","0",60,9.2,"300",1993-07-31,"075","07","07",,,,,,,,,,,,,"-","-","-","-","B","10","A",1993
"ARCA",11106,"HOME","N","194040679",151000,"13600","CBCH","2","S",,"U",,"2","0","0","0","2","N","0","0",58,9,"300",1993-07-31,"090","07","07",,,,,,,,,,,,,"-","-","-","-","B","10","A",1993
"ARCA",11106,"HOME","N","194040680",151000,"13600","CBCH","2","S",,"U",,"2","0","0","0","1","N","0","0",59,9.6,"300",1993-07-31,"090","07","07",,,,,,,,,,,,,"-","-","-","-","B","10","A",1993
"ARCA",11106,"HOME","N","194040691",151000,"13600","CBCH","2","S",,"U",,"2","0","0","0","2","N","1","0",60,10.1,"300",1993-08-07,"085","01","01",,,,,,,,,,,,,"-","-","-","-","B","10","B",1993
"ARCA",11106,"HOME","N","194040694",151000,"13600","CBCH","2","S",,"U",,"2","0","0","0","2","N","1","0",56,8.4,"300",1993-08-07,"085","07","07",,,,,,,,,,,,,"-","-","-","-","B","10","B",1993
"ARCA",11106,"HOME","N","194040695",151000,"13600","CBCH","2","S",,"U",,"2","0","0","0","2","N","1","0",60,9.4,"300",1993-08-07,"085","07","07",,,,,,,,,,,,,"-","-","-","-","B","10","B",1993
"ARCA",11106,"HOME","R","196023064",151000,"13600","CBCH","1","A",,"F","B",,"0","2","2","0","N","1","0",57,9.8,"300",1995-05-10,"105","06","06",,,,,,,,,,,,,"-","-","B","-","B","01","B",1995
"ARCA",11106,"HOME","R","196023106",151000,"13600","CBCH","1","U",,"M","C",,"1","0","1","0","N","3","0",58,9.9,"300",1994-05-20,"092","01","01",,,,,,,,,,,,,"-","-","-","-","B","03","A",1994
"ARCA",11106,"HOME","R","198019259",151000,"13600","CBCH","1","M",,"U",,,"0","0","1","0","S","2","0",62,10.1,"300",1997-06-23,"103","06","06",,,,,,,,,,,,,"-","-","-","-","B","06","A",1997
"ARCA",11106,"HOME","N","198019779",151000,"13600","CBCH","2","FS",,"U",,"1","0","0","0","0","N","1","0",60,9.6,"300",1994-06-15,"083","01","01",,,,,,,,,,,,,"-","-","-","-","B","05","A",1994
"ARCA",11106,"HOME","N","198020211",151000,"13600","CBCH","2","FS",,"U",,"1","0","0","2","0","N","0","0",59,9.1,"300",1994-06-18,"085","03","03",,,,,,,,,,,,,"-","-","-","-","B","05","B",1994
"ARCA",11106,"HOME","N","198020216",151000,"13600","CBCH","2","PS",,"U",,"1","0","0","0","0","N","0","0",61,9.9,"300",1994-06-18,"104","02","02",,,,,,,,,,,,,"-","-","-","-","B","05","B",1994
"ARCA",11106,"HOME","N","198020226",151000,"13600","CBCH","2","S",,"F","R","1","0","0","2","1","N","1","0",56,8.4,"300",1994-06-24,"073","01","01",,,,,,,,,,,,,"-","-","-","-","B","06","B",1994
"ARCA",11106,"HOME","N","198020243",151000,"13600","CBCH","2","S",,"U",,"1","0","0","0","2","N","0","0",56,8.9,"300",1994-07-01,"075","03","03",,,,,,,,,,,,,"-","-","-","-","B","07","A",1994
"ARCA",11106,"HOME","N","198020252",151000,"13600","CBCH","2","S",,"U",,"1","0","0","2","2","N","0","3",58,9.5,"300",1994-07-01,"093","03","03",,,,,,,,,,,,,"-","-","-","-","B","07","A",1994
"ARCA",11106,"HOME","N","198020502",151000,"13600","CBCH","2","SJ",,"U",,"1","0","0","2","2","N","0","3",60,9.9,"300",1994-07-11,"103","08","08",,,,,,,,,,,,,"-","-","-","-","B","08","A",1994
"ARCA",11106,"HOME","R","198020502",151000,"13600","CBCH","2","S",,"U",,"2","0","0","2","0","N","0","3",59,9.8,"300",1994-07-20,"100","06","06",,,,,,,,,,,,,"-","-","-","-","B","09","A",1994
"ARCA",11106,"HOME","N","198020503",151000,"13600","CBCH","2","S",,"M","R","1","0","0","2","2","S","0","3",61,10,"300",1994-07-11,"103","08","08",,,,,,,,,,,,,"-","-","-","-","B","08","A",1994
"ARCA",11106,"HOME","R","198020503",151000,"13600","CBCH","5","R",,"M","C",,"3","0","0","0","N","2","0",60,9.9,"300",1995-05-18,"062","01","01",,,,,,,,,,,,,"-","-","-","-","B","02","B",1995
"ARCA",11106,"HOME","R","198020503",151000,"13600","CBCH","6","R",,"M","R",,"0","0","1","0","S","3","0",59,10.1,"300",1996-06-28,"100","06","06",,,,,,,,,,,,,"-","-","-","-","B","06","B",1996
"ARCA",11106,"HOME","N","198020508",151000,"13600","CBCH","2","JS",,"U",,"1","0","0","4","1","N","1","3",57,8.8,"300",1994-07-15,"072","08","08",,,,,,,,,,,,,"-","-","-","-","B","08","B",1994
"ARCA",11106,"HOME","R","198020523",151000,"13600","CBCH","2","S",,"U",,"1","0","0","2","0",,"1","3",57,10.1,"300",1994-07-20,"100","06","06",,,,,,,,,,,,,"-","-","-","-","B","09","A",1994
"ARCA",11106,"HOME","N","198020533",151000,"13600","CBCH","2","JS",,"U",,"1","0","0","2","0","N","1","3",58,8.7,"300",1994-07-20,"083","06","06",,,,,,,,,,,,,"-","-","-","-","B","09","A",1994
"ARCA",11106,"HOME","N","198020534",151000,"13600","CBCH","2","S",,"U",,"2","0","0","2","2","N","0","3",52,9.3,"300",1994-07-20,"083","06","06",,,,,,,,,,,,,"-","-","-","-","B","09","A",1994
"ARCA",11106,"HOME","N","198020535",151000,"13600","CBCH","2","S",,"U",,"1","0","0","2","0","N","1","3",62,10,"300",1994-07-20,"083","06","06",,,,,,,,,,,,,"-","-","-","-","B","09","A",1994
"ARCA",11106,"HOME","R","198020535",151000,"13600","CBCH","2","S",,"U",,"2","0","0","0","3","N","0","2",62,0,"300",1994-08-08,"075","01","01",,,,,,,,,,,,,"-","-","-","-","B","10","B",1994
"ARCA",11106,"HOME","N","198020536",151000,"13600","CBCH","2","S",,"U",,"1","0","0","2","2","N","1","3",57,9,"300",1994-07-20,"083","06","06",,,,,,,,,,,,,"-","-","-","-","B","09","A",1994
"ARCA",11106,"HOME","N","198020537",151000,"13600","CBCH","2","S",,"M","R","1","0","0","0","2","N","1","3",61,9.9,"300",1994-07-20,"083","06","06",,,,,,,,,,,,,"-","-","-","-","B","09","A",1994
"ARCA",11106,"HOME","R","198020537",151000,"13600","CBCH","6","R",,"M","C",,"2","0","1","0","N","2",,,0,"300",1999-06-26,"100","07","07",,,,,,,,,,,,,"-","-","-","-","B","06","A",1999
"ARCA",11106,"HOME","N","198020541",151000,"13600","CBCH","2","S",,"U",,"1","0","0","0","0","N","1","3",60,9.8,"300",1994-07-20,"100","06","06",,,,,,,,,,,,,"-","-","-","-","B","09","A",1994
"ARCA",11106,"HOME","N","198020542",151000,"13600","CBCH","2","S",,"U",,"2","0","0","0","1","N","0","3",60,9.2,"300",1994-07-20,"100","06","06",,,,,,,,,,,,,"-","-","-","-","B","09","A",1994
"ARCA",11106,"HOME","N","198020543",151000,"13600","CBCH","2","S",,"U",,"1","0","0","0","1","N","0","3",62,9.2,"300",1994-07-20,"100","06","06",,,,,,,,,,,,,"-","-","-","-","B","09","A",1994
"ARCA",11106,"HOME","N","198020545",151000,"13600","CBCH","2","S",,"U",,"1","0","0","2","0","N","1","3",60,9.5,"300",1994-07-20,"100","06","06",,,,,,,,,,,,,"-","-","-","-","B","09","A",1994
"ARCA",11106,"HOME","R","198020545",151000,"13600","CBCH","2","S",,"U",,"2",,,,,,,,0,0,"300",1994-08-08,"083","01","01",,,,,,,,,,,,,"-","-","-","-","B","10","B",1994
"ARCA",11106,"HOME","N","198020546",151000,"13600","CBCH","2","S",,"U",,"2","0","0","1","0","N","1","3",57,8.7,"300",1994-07-20,"100","06","06",,,,,,,,,,,,,"-","-","-","-","B","09","A",1994
"ARCA",11106,"HOME","N","198020547",151000,"13600","CBCH","2","S",,"U",,"2","0","0","2","0","N","0","3",60,9.5,"300",1994-07-20,"100","06","06",,,,,,,,,,,,,"-","-","-","-","B","09","A",1994
"ARCA",11106,"HOME","N","198020548",151000,"13600","CBCH","2","S",,"U",,"1","0","0","4","0","N","1","3",57,9,"300",1994-07-20,"100","06","06",,,,,,,,,,,,,"-","-","-","-","B","09","A",1994
"ARCA",11106,"HOME","N","198020549",151000,"13600","CBCH","2","S",,"U",,"2","0","0","2","1","N","1","3",53,8.6,"300",1994-07-20,"100","06","06",,,,,,,,,,,,,"-","-","-","-","B","09","A",1994
"ARCA",11106,"HOME","N","198020550",151000,"13600","CBCH","2","S",,"U",,"1","0","0","2","1","N","2","3",60,9.9,"300",1994-07-20,"100","06","06",,,,,,,,,,,,,"-","-","-","-","B","09","A",1994
"ARCA",11106,"HOME","N","198020551",151000,"13600","CBCH","2","S",,"U",,"1","0","0","3","0","N","1","3",59,9,"300",1994-07-20,"100","06","06",,,,,,,,,,,,,"-","-","-","-","B","09","A",1994
"ARCA",11106,"HOME","N","198020552",151000,"13600","CBCH","2","S",,"U",,"2","0","0","0","1","N","1","3",59,9.5,"300",1994-07-20,"100","06","06",,,,,,,,,,,,,"-","-","-","-","B","09","A",1994
"ARCA",11106,"HOME","N","198020553",151000,"13600","CBCH","2","S",,"U",,"2","0","0","3","0","N","1","3",58,8.8,"300",1994-07-20,"100","06","06",,,,,,,,,,,,,"-","-","-","-","B","09","A",1994
"ARCA",11106,"HOME","N","198020559",151000,"13600","CBCH","2","SJ",,"U",,"2","0","0","2","2","N","0","2",59,9.4,"300",1994-08-05,"060","06","06",,,,,,,,,,,,,"-","-","-","-","B","10","A",1994
"ARCA",11106,"HOME","N","198020565",151000,"13600","CBCH","2","SJ",,"U",,"2","0","0","2","2","N","1","1",57,9.8,"300",1994-08-05,"093","08","08",,,,,,,,,,,,,"-","-","-","-","B","10","A",1994
"ARCA",11106,"HOME","N","198020576",151000,"13600","CBCH","2","S",,"U",,"1","0","0","1","3","N","0","2",58,9.8,"300",1994-08-08,"075","01","01",,,,,,,,,,,,,"-","-","-","-","B","10","B",1994
"ARCA",11106,"HOME","N","198020585",151000,"13600","CBCH","2","S",,"U",,"2","0","0","2","2","N","1","2",58,8.9,"300",1994-08-08,"093","01","01",,,,,,,,,,,,,"-","-","-","-","B","10","B",1994
"ARCA",11106,"HOME","R","198021537",151000,"13600","CBCH","1","P",,"M","C",,"1","0","2","0","N","2",,,10.1,"300",1999-06-13,"091","01","01",,,,,,,,,,,,,"-","-","-","-","B","05","A",1999
"ARCA",11106,"HOME","N","199038520",151000,"13600","CBCH","1","A",,"F","B",,"0","1","1","0","N","2","0",59,9.6,"300",1995-05-27,"100","?","?",,,,,,,,,,,,,"-","-","-","-","B","03","B",1995
"ARCA",11106,"HOME","R","199038543",151000,"13600","CBCH","2","S",,"U",,"2","0","0","2","2","N","1","3",56,0,"300",1995-07-24,"102","03","03",,,,,,,,,,,,,"-","-","-","-","B","09","A",1995
"ARCA",11106,"HOME","N","199038565",151000,"13600","CBCH","2","S",,"U",,"2","0","0","2","0","N","1","3",60,0,"300",1995-06-21,"090","01","01",,,,,,,,,,,,,"-","-","-","-","B","05","B",1995
"ARCA",11106,"HOME","R","199038565",151000,"13600","CBCH","5","R",,"U",,,"0","0","2","0","N","3","0",58,10,"300",1996-05-11,"101","08","08",,,,,,,,,,,,,"-","-","-","-","B","02","A",1996
"ARCA",11106,"HOME","N","199038566",151000,"13600","CBCH","2","S",,"U",,"1","0","0","2","0","N","1","0",58,0,"300",1995-06-21,"090","02","02",,,,,,,,,,,,,"-","-","-","-","B","05","B",1995
"ARCA",11106,"HOME","N","206085813",151000,"13600","CBCH","2","SJ",,"U",,"2","0","0","2","2","N","0","3",61,10.4,"300",1995-07-12,"091","01","01",,,,,,,,,,,,,"-","-","-","A","B","07","B",1995
"ARCA",11106,"HOME","N","206085864",151000,"13600","CBCH","2","S",,"U",,,,,,,,,,0,0,"300",1995-07-24,"074","01","01",,,,,,,,,,,,,"-","-","-","-","B","09","A",1995
"ARCA",11106,"HOME","N","206085876",151000,"13600","CBCH","2","S",,"U",,"2","0","0","1","2","N","1","3",60,0,"300",1995-07-24,"102","03","03",,,,,,,,,,,,,"-","-","-","-","B","09","A",1995
"ARCA",11106,"HOME","N","206085879",151000,"13600","CBCH","2","S",,"U",,"1","0","0","1","2","N","1","2",59,0,"300",1995-07-24,"102","06","06",,,,,,,,,,,,,"-","-","-","-","B","09","A",1995
"ARCA",11106,"HOME","R","206085879",151000,"13600","CBCH","2","S",,"U",,"2","0","0","2","2","N","2","0",60,0,"300",1995-08-01,"083","08","08",,,,,,,,,,,,,"-","-","-","-","B","10","A",1995
"ARCA",11106,"HOME","R","207023206",151000,"13600","CBCH","1","B",,"F","B",,"0","1","1","0","N","3","0",54,8.8,"300",1997-06-23,"074","06","06",,,,,,,,,,,,,"-","-","-","-","B","06","A",1997
"ARCA",11106,"HOME","N","207023278",151000,"13600","CBCH","2","S",,"U",,"1","0","0","1","0","N","0","2",59,9.3,"300",1997-07-02,"082","03","03",,,,,,,,,,,,,"-","-","-","-","B","07","A",1997
"ARCA",11106,"HOME","N","207023296",151000,"13600","CBCH","2","JS",,"U",,"2","0","0","1","3","N","2","2",60,10.2,"300",1997-07-22,"092","07","07",,,,,,,,,,,,,"-","-","-","-","B","09","A",1997
"ARCA",11106,"HOME","N","207023297",151000,"13600","CBCH","2","JS",,"U",,"2","0","0","1","2","N","1","2",59,9.7,"300",1997-07-22,"092","07","07",,,,,,,,,,,,,"-","-","-","-","B","09","A",1997
"ARCA",11106,"HOME","N","207023298",151000,"13600","CBCH","2","S",,"U",,"2",,,,,,,,0,0,"300",1997-07-22,"092","07","07",,,,,,,,,,,,,"-","-","-","-","B","09","A",1997
"ARCA",11106,"HOME","N","207023299",151000,"13600","CBCH","2","S",,"U",,"2",,,,,,,,0,0,"300",1997-07-22,"092","07","07",,,,,,,,,,,,,"-","-","-","-","B","09","A",1997
"ARCA",11106,"HOME","N","208017017",151000,"13600","CBCH","2","S",,"U",,"1","0","0","2","3","N","1","2",57,9.5,"300",1995-08-04,"101","01","01",,,,,,,,,,,,,"-","-","-","-","B","10","B",1995
"ARCA",11106,"HOME","N","208017019",151000,"13600","CBCH","2","S",,"U",,"1","0","0","2","0","N","1","3",60,9.1,"300",1995-08-04,"101","08","08",,,,,,,,,,,,,"-","-","-","-","B","10","B",1995
"ARCA",11106,"HOME","R","209081781",151000,"13600","CBCH","1","S",,"U",,"6","0","0","0","0","N","3","0",60,9.8,"300",2001-06-01,"095","03","03",,,,,,,,,,,,,"-","-","-","-","B","03","B",2001
"ARCA",11106,"HOME","R","209081836",151000,"13600","CBCH","1","P",,"F","B",,"0","1","1","0","N","3","0",58,10.1,"300",2001-05-04,"083","06","06",,,,,,,,,,,,,"-","-","-","-","B","01","A",2001
"ARCA",11106,"HOME","R","209081836",151000,"13600","CBCH","1","S",,"F","B","6","1","4","0","0","N","4","0",68,8.9,"300",2001-05-22,"093","06","06",,,,,,,,,,,,,"-","-","-","-","B","02","B",2001
"ARCA",11106,"HOME","R","210017695",151000,"13600","CBCH","1","P",,"F","B",,"0","2","2","0","N","3","0",55,10.1,"300",2001-05-17,"083","08","08",,,,,,,,,,,,,"-","-","-","-","B","02","A",2001
"ARCA",11106,"HOME","N","212057012",151000,"13600","CBCH","2","S",,"U",,"1","0","0","2","0","N","0","3",59,9.8,"300",1997-08-01,"110","03","03",,,,,,,,,,,,,"-","-","-","A","B","10","A",1997
"ARCA",11106,"HOME","N","212057507",151000,"13600","CBCH","1","P",,"F","R",,"0","0","1","0","N","2","0",56,10.3,"300",1998-05-01,"111","01","01",,,,,,,,,,,,,"-","-","-","A","B","01","A",1998
"ARCA",11106,"HOME","R","212057507",151000,"13600","CBCH","1","P",,"F","B",,"0","2","1","0","N","3","0",55,10.2,"300",1998-05-17,"083","04","04",,,,,,,,,,,,,"-","-","-","-","B","02","A",1998
"ARCA",11106,"HOME","R","212057507",151000,"13600","CBCH","6","R",,"F","R",,"0","0","1","0","N","4",,,10.7,"300",1999-05-04,"100","08","08",,,,,,,,,,,,,"-","-","-","-","B","01","B",1999
"ARCA",11106,"HOME","R","212057507",151000,"13600","CBCH","6","R",,"F","B",,"0","1","2","0","N","3",,,11.8,"300",1999-06-26,"100","07","07",,,,,,,,,,,,,"-","-","-","-","B","06","A",1999
"ARCA",11106,"HOME","N","212057568",151000,"13600","CBCH","4","MI",,"U",,,"0","0","2","2","S","0","3",53,9.2,"300",1998-06-18,"080","03","03",,,,,,,,,,,,,"-","-","-","-","B","05","B",1998
"ARCA",11106,"HOME","N","212057576",151000,"13600","CBCH","2","SJ",,"U",,"0","0","0","2","0","N","0","3",57,9,"300",1998-06-23,"084","03","03",,,,,,,,,,,,,"-","-","-","-","B","06","A",1998
"ARCA",11106,"HOME","R","212057576",151000,"13600","CBCH","2","S",,"U",,"2","0","0","0","0","N","4","1",57,0,"300",1998-08-07,"080","07","07",,,,,,,,,,,,,"-","-","-","-","B","10","B",1998
"ARCA",11106,"HOME","N","212057579",151000,"13600","CBCH","2","J",,"U",,,"0","0","2","0","N","1","3",58,9.3,"300",1998-06-23,"093","03","03",,,,,,,,,,,,,"-","-","-","-","B","06","A",1998
"ARCA",11106,"HOME","N","212057580",151000,"13600","CBCH","2","JS",,"U",,"0","0","0","1","0","N","0","3",0,8.3,"300",1998-06-23,"093","03","03",,,,,,,,,,,,,"-","-","-","-","B","06","A",1998
